date,industry,oph,gva,hours
2020 Q3,N: 77 to 82,108.3938,86.3613,79.6737
2020 Q4,N: 77 to 82,100.3616,90.0413,89.7168
2021 Q1,N: 77 to 82,103.9579,92.0267,88.5231
2021 Q2,N: 77 to 82,99.3979,96.3515,96.9351
2021 Q3,N: 77 to 82,102.7538,100.7234,98.024
2021 Q4,N: 77 to 82,108.1768,107.4661,99.343
2022 Q1,N: 77 to 82,107.2358,110.3479,102.9022
2022 Q2,N: 77 to 82,108.1975,112.3295,103.8189
2022 Q3,N: 77 to 82,111.985,112.3727,100.3462
2022 Q4,N: 77 to 82,117.4538,115.3489,98.2079
2023 Q1,N: 77 to 82,116.821,117.1457,100.2779
1997 Q1,O: 84,68.4432,76.3944,111.6173
1997 Q2,O: 84,69.5472,76.7502,110.357
1997 Q3,O: 84,69.4184,77.2205,111.2393
1997 Q4,O: 84,71.8355,78.4148,109.1587
1998 Q1,O: 84,72.5423,79.789,109.9895
1998 Q2,O: 84,72.8628,79.2736,108.7985
1998 Q3,O: 84,71.3621,78.288,109.7052
1998 Q4,O: 84,71.1022,78.198,109.9797
1999 Q1,O: 84,71.188,79.5599,111.7604
1999 Q2,O: 84,71.1357,80.8441,113.6477
1999 Q3,O: 84,71.1877,80.8278,113.5419
1999 Q4,O: 84,69.5334,79.0937,113.7492
2000 Q1,O: 84,69.2883,77.2696,111.5189
2000 Q2,O: 84,69.966,78.1898,111.754
2000 Q3,O: 84,71.8723,79.5967,110.7475
2000 Q4,O: 84,72.8959,81.0609,111.2009
2001 Q1,O: 84,74.204,82.0547,110.5799
2001 Q2,O: 84,74.002,81.8257,110.5724
2001 Q3,O: 84,73.6063,81.7194,111.0223
2001 Q4,O: 84,73.4335,81.838,111.4451
2002 Q1,O: 84,72.1115,81.2818,112.7167
2002 Q2,O: 84,72.7135,82.0098,112.7847
2002 Q3,O: 84,71.7514,81.0568,112.9689
2002 Q4,O: 84,70.8101,81.1018,114.5343
2003 Q1,O: 84,67.9377,78.8115,116.0056
2003 Q2,O: 84,68.398,80.4147,117.5688
2003 Q3,O: 84,70.0292,82.4269,117.7036
2003 Q4,O: 84,72.39,84.6722,116.9669
2004 Q1,O: 84,71.4035,84.6804,118.5942
2004 Q2,O: 84,71.0612,83.707,117.7958
2004 Q3,O: 84,70.2041,83.6784,119.193
2004 Q4,O: 84,69.0844,83.1017,120.2901
2005 Q1,O: 84,70.2934,84.0629,119.5886
2005 Q2,O: 84,72.3685,85.6456,118.3466
2005 Q3,O: 84,72.4272,86.9994,120.1198
2005 Q4,O: 84,73.33,87.7928,119.7228
2006 Q1,O: 84,73.6403,87.118,118.302
2006 Q2,O: 84,73.2225,86.8358,118.5917
2006 Q3,O: 84,73.925,87.756,118.7095
2006 Q4,O: 84,74.1882,88.2182,118.9112
2007 Q1,O: 84,74.504,88.6803,119.0276
2007 Q2,O: 84,74.1647,88.2713,119.0207
2007 Q3,O: 84,74.1239,88.3163,119.1469
2007 Q4,O: 84,73.9288,88.2468,119.3672
2008 Q1,O: 84,76.1011,89.5637,117.6904
2008 Q2,O: 84,77.8341,89.2652,114.6864
2008 Q3,O: 84,77.8351,88.9298,114.2541
2008 Q4,O: 84,77.5978,89.4247,115.2412
2009 Q1,O: 84,78.284,91.1874,116.4829
2009 Q2,O: 84,79.6322,92.627,116.3185
2009 Q3,O: 84,81.0564,93.9808,115.9449
2009 Q4,O: 84,80.125,93.0524,116.134
2010 Q1,O: 84,77.698,91.0688,117.2086
2010 Q2,O: 84,76.5945,90.5535,118.2245
2010 Q3,O: 84,77.5564,90.5657,116.7739
2010 Q4,O: 84,80.1448,92.3489,115.2276
2011 Q1,O: 84,81.5444,92.6965,113.6762
2011 Q2,O: 84,85.5662,92.5084,108.1132
2011 Q3,O: 84,84.9691,92.0463,108.329
2011 Q4,O: 84,84.9891,91.441,107.5915
2012 Q1,O: 84,85.3319,90.9052,106.5313
2012 Q2,O: 84,85.2976,90.9952,106.6797
2012 Q3,O: 84,83.8596,90.7007,108.1577
2012 Q4,O: 84,84.5075,90.4471,107.0285
2013 Q1,O: 84,84.6222,89.4328,105.6848
2013 Q2,O: 84,84.548,89.0034,105.2697
2013 Q3,O: 84,84.0987,88.6885,105.4577
2013 Q4,O: 84,86.1587,88.8398,103.1118
2014 Q1,O: 84,87.1407,88.668,101.7527
2014 Q2,O: 84,87.8221,88.8153,101.1309
2014 Q3,O: 84,87.7533,88.9134,101.322
2014 Q4,O: 84,86.6395,88.5658,102.2233
2015 Q1,O: 84,87.0832,87.5515,100.5377
2015 Q2,O: 84,89.2712,88.0137,98.5913
2015 Q3,O: 84,89.6695,88.6639,98.8786
2015 Q4,O: 84,93.7687,90.2467,96.244
2016 Q1,O: 84,91.5547,91.2937,99.7149
2016 Q2,O: 84,94.7726,91.3755,96.4155
2016 Q3,O: 84,95.9549,92.1199,96.0033
2016 Q4,O: 84,96.4963,93.1751,96.5582
2017 Q1,O: 84,96.6953,93.5677,96.7655
2017 Q2,O: 84,95.9398,94.2466,98.2351
2017 Q3,O: 84,97.5049,94.2466,96.6583
2017 Q4,O: 84,97.2525,94.4102,97.0774
2018 Q1,O: 84,96.4988,94.3611,97.7848
2018 Q2,O: 84,95.3137,93.899,98.5157
2018 Q3,O: 84,96.6971,95.3836,98.6416
2018 Q4,O: 84,98.1833,96.3488,98.1315
2019 Q1,O: 84,100.6759,100.2096,99.5368
2019 Q2,O: 84,99.7542,99.8579,100.1039
2019 Q3,O: 84,99.1342,100.2791,101.155
2019 Q4,O: 84,100.4527,99.6534,99.2043
2020 Q1,O: 84,97.3742,97.2077,99.829
2020 Q2,O: 84,95.8485,96.4306,100.6073
2020 Q3,O: 84,89.9997,93.7681,104.1871
2020 Q4,O: 84,88.4225,93.1464,105.3425
2021 Q1,O: 84,85.3936,94.173,110.2811
2021 Q2,O: 84,89.6376,97.3753,108.6323
2021 Q3,O: 84,89.5954,98.7291,110.1943
2021 Q4,O: 84,92.8032,99.4284,107.139
2022 Q1,O: 84,94.5238,100.365,106.1796
2022 Q2,O: 84,92.2689,100.5695,108.9961
2022 Q3,O: 84,94.87,101.7147,107.2148
2022 Q4,O: 84,95.9627,101.9887,106.2795
2023 Q1,O: 84,94.5911,101.2975,107.0899
1997 Q1,P: 85,138.3466,94.7183,68.4645
1997 Q2,P: 85,133.8678,91.8998,68.6497
1997 Q3,P: 85,136.2,92.8928,68.2032
1997 Q4,P: 85,136.8406,93.8757,68.6023
1998 Q1,P: 85,138.0224,92.6721,67.1428
1998 Q2,P: 85,138.85,94.3605,67.9586
1998 Q3,P: 85,140.9965,94.8186,67.2489
1998 Q4,P: 85,138.7655,95.3335,68.7011
1999 Q1,P: 85,137.2611,96.283,70.1459
1999 Q2,P: 85,135.7147,95.8082,70.5953
1999 Q3,P: 85,132.9207,95.7714,72.0516
1999 Q4,P: 85,133.3049,96.2663,72.2151
2000 Q1,P: 85,129.7235,94.1733,72.5954
2000 Q2,P: 85,131.4047,96.838,73.6945
2000 Q3,P: 85,133.6781,98.3759,73.5917
2000 Q4,P: 85,133.6543,99.5929,74.5153
2001 Q1,P: 85,134.8846,98.4127,72.9607
2001 Q2,P: 85,130.3451,98.396,75.4889
2001 Q3,P: 85,131.2804,97.6705,74.3984
2001 Q4,P: 85,128.3682,96.3064,75.0236
2002 Q1,P: 85,124.7813,93.3274,74.7928
2002 Q2,P: 85,125.9782,95.056,75.4543
2002 Q3,P: 85,120.6236,94.5578,78.3908
2002 Q4,P: 85,120.9943,95.7714,79.1537
2003 Q1,P: 85,115.4962,91.97,79.6303
2003 Q2,P: 85,116.1335,92.2509,79.4352
2003 Q3,P: 85,116.0592,93.2037,80.3071
2003 Q4,P: 85,117.9602,94.2803,79.9255
2004 Q1,P: 85,109.6554,91.9968,83.8962
2004 Q2,P: 85,116.8095,94.0463,80.5125
2004 Q3,P: 85,116.834,94.9791,81.294
2004 Q4,P: 85,113.7145,94.0262,82.6862
2005 Q1,P: 85,110.605,92.3311,83.4782
2005 Q2,P: 85,108.7809,92.3846,84.9272
2005 Q3,P: 85,110.3745,93.8757,85.052
2005 Q4,P: 85,108.0144,91.9165,85.0966
2006 Q1,P: 85,102.4952,89.6731,87.49
2006 Q2,P: 85,105.037,90.2515,85.9236
2006 Q3,P: 85,104.9195,90.1612,85.9338
2006 Q4,P: 85,104.4533,89.6163,85.7955
2007 Q1,P: 85,102.7589,88.1953,85.8274
2007 Q2,P: 85,104.4907,89.8102,85.9504
2007 Q3,P: 85,103.9582,89.7701,86.352
2007 Q4,P: 85,104.4666,89.2986,85.4806
2008 Q1,P: 85,102.8042,89.4692,87.0287
2008 Q2,P: 85,105.1231,87.7908,83.5124
2008 Q3,P: 85,100.3068,87.1689,86.9023
2008 Q4,P: 85,97.3489,86.0355,88.3785
2009 Q1,P: 85,97.4182,85.1896,87.4473
2009 Q2,P: 85,97.7096,85.9653,87.9804
2009 Q3,P: 85,102.488,87.0251,84.9125
2009 Q4,P: 85,97.8461,86.2127,88.1105
2010 Q1,P: 85,97.9491,85.3167,87.1031
2010 Q2,P: 85,97.9036,85.9051,87.7445
2010 Q3,P: 85,94.5906,83.451,88.2234
2010 Q4,P: 85,96.9426,86.2762,88.9972
2011 Q1,P: 85,99.8417,88.9643,89.1054
2011 Q2,P: 85,97.3229,87.5099,89.9171
2011 Q3,P: 85,96.9718,86.6808,89.3876
2011 Q4,P: 85,102.0557,89.2986,87.4999
2012 Q1,P: 85,100.742,90.9703,90.3003
2012 Q2,P: 85,96.0521,90.3351,94.048
2012 Q3,P: 85,98.6949,91.1375,92.3427
2012 Q4,P: 85,95.8994,90.5324,94.4035
2013 Q1,P: 85,96.7217,88.737,91.7447
2013 Q2,P: 85,95.4769,89.0379,93.2559
2013 Q3,P: 85,91.39,87.8443,96.1202
2013 Q4,P: 85,92.1547,88.6901,96.2405
2014 Q1,P: 85,90.7339,87.9178,96.8964
2014 Q2,P: 85,91.2479,88.7904,97.3068
2014 Q3,P: 85,92.0244,89.1682,96.8963
2014 Q4,P: 85,91.9087,89.5126,97.3929
2015 Q1,P: 85,91.2069,89.409,98.0287
2015 Q2,P: 85,91.8155,89.1983,97.1495
2015 Q3,P: 85,93.2676,90.2549,96.7697
2015 Q4,P: 85,90.1243,90.9503,100.9165
2016 Q1,P: 85,89.908,90.87,101.07
2016 Q2,P: 85,91.1485,89.1382,97.7944
2016 Q3,P: 85,89.1664,88.5497,99.3084
2016 Q4,P: 85,90.3028,88.8239,98.3623
2017 Q1,P: 85,90.3961,89.3287,98.8193
2017 Q2,P: 85,89.9332,89.1248,99.101
2017 Q3,P: 85,93.2298,89.9473,96.4791
2017 Q4,P: 85,93.1127,91.0706,97.8069
2018 Q1,P: 85,94.1201,93.0098,98.8204
2018 Q2,P: 85,94.2271,93.3308,99.0488
2018 Q3,P: 85,94.4069,93.8691,99.4303
2018 Q4,P: 85,96.9734,95.8851,98.8778
2019 Q1,P: 85,98.781,98.824,100.0435
2019 Q2,P: 85,100.3446,99.9774,99.6341
2019 Q3,P: 85,100.4385,100.4288,99.9904
2019 Q4,P: 85,100.4363,100.7698,100.3321
2020 Q1,P: 85,91.6686,89.3388,97.4584
2020 Q2,P: 85,70.0306,55.293,78.9555
2020 Q3,P: 85,100.89,89.4725,88.6832
2020 Q4,P: 85,98.7147,95.7414,96.9879
2021 Q1,P: 85,78.0425,77.1788,98.8933
2021 Q2,P: 85,97.1684,96.8915,99.715
2021 Q3,P: 85,96.8043,97.7006,100.9259
2021 Q4,P: 85,97.1196,97.2124,100.0956
2022 Q1,P: 85,95.7119,97.4164,101.7809
2022 Q2,P: 85,95.0199,98.4294,103.5883
2022 Q3,P: 85,97.5597,99.9641,102.4645
2022 Q4,P: 85,97.5373,98.4161,100.901
2023 Q1,P: 85,94.914,97.8109,103.0522
1997 Q1,Q: 86 to 88,105.1039,69.1784,65.8191
1997 Q2,Q: 86 to 88,107.2565,69.7377,65.0196
1997 Q3,Q: 86 to 88,107.467,69.8183,64.9672
1997 Q4,Q: 86 to 88,107.5645,69.7013,64.7995
1998 Q1,Q: 86 to 88,107.4626,69.2071,64.4011
1998 Q2,Q: 86 to 88,108.3548,69.5452,64.1828
1998 Q3,Q: 86 to 88,109.8206,71.072,64.7165
1998 Q4,Q: 86 to 88,109.92,71.8185,65.3371
1999 Q1,Q: 86 to 88,107.2466,70.4322,65.6731
1999 Q2,Q: 86 to 88,107.0555,70.2969,65.664
1999 Q3,Q: 86 to 88,106.8194,70.2631,65.7775
1999 Q4,Q: 86 to 88,106.0227,69.5296,65.5799
2000 Q1,Q: 86 to 88,105.5637,68.4918,64.8819
2000 Q2,Q: 86 to 88,108.2533,71.5923,66.134
2000 Q3,Q: 86 to 88,108.2465,73.465,67.8683
2000 Q4,Q: 86 to 88,112.1716,76.191,67.9236
2001 Q1,Q: 86 to 88,115.535,77.9545,67.4726
2001 Q2,Q: 86 to 88,116.463,79.4891,68.2527
2001 Q3,Q: 86 to 88,115.7201,79.8221,68.9786
2001 Q4,Q: 86 to 88,114.0844,79.7258,69.8832
2002 Q1,Q: 86 to 88,109.2421,77.3172,70.776
2002 Q2,Q: 86 to 88,112.3933,79.4553,70.694
2002 Q3,Q: 86 to 88,113.5196,80.4672,70.8839
2002 Q4,Q: 86 to 88,115.4565,82.7379,71.6615
2003 Q1,Q: 86 to 88,113.8351,81.5986,71.6814
2003 Q2,Q: 86 to 88,114.1142,82.8159,72.5728
2003 Q3,Q: 86 to 88,115.3644,83.989,72.8032
2003 Q4,Q: 86 to 88,118.216,85.2401,72.1054
2004 Q1,Q: 86 to 88,109.3052,82.3399,75.3303
2004 Q2,Q: 86 to 88,114.3576,85.4977,74.7634
2004 Q3,Q: 86 to 88,116.9974,88.4135,75.5687
2004 Q4,Q: 86 to 88,115.9265,89.095,76.8547
2005 Q1,Q: 86 to 88,113.1957,87.823,77.5851
2005 Q2,Q: 86 to 88,113.0523,88.7698,78.521
2005 Q3,Q: 86 to 88,113.6307,89.9143,79.1285
2005 Q4,Q: 86 to 88,113.8659,90.4631,79.4471
2006 Q1,Q: 86 to 88,111.8008,89.5267,80.077
2006 Q2,Q: 86 to 88,112.5453,89.8233,79.8108
2006 Q3,Q: 86 to 88,112.6414,90.0808,79.9713
2006 Q4,Q: 86 to 88,111.4046,88.9545,79.8482
2007 Q1,Q: 86 to 88,113.527,89.5866,78.9121
2007 Q2,Q: 86 to 88,113.2279,89.6542,79.1803
2007 Q3,Q: 86 to 88,112.1011,90.086,80.3614
2007 Q4,Q: 86 to 88,113.6449,91.2799,80.3202
2008 Q1,Q: 86 to 88,112.6301,92.1746,81.8384
2008 Q2,Q: 86 to 88,112.4204,91.9874,81.8244
2008 Q3,Q: 86 to 88,109.2458,90.5724,82.9069
2008 Q4,Q: 86 to 88,104.9559,88.1326,83.971
2009 Q1,Q: 86 to 88,104.738,86.8892,82.9586
2009 Q2,Q: 86 to 88,105.1229,88.3484,84.043
2009 Q3,Q: 86 to 88,104.8323,88.9181,84.8193
2009 Q4,Q: 86 to 88,103.9912,89.0481,85.6304
2010 Q1,Q: 86 to 88,102.8261,88.84,86.3983
2010 Q2,Q: 86 to 88,103.1253,90.0001,87.2726
2010 Q3,Q: 86 to 88,104.0296,91.5556,88.0092
2010 Q4,Q: 86 to 88,104.0222,92.609,89.0281
2011 Q1,Q: 86 to 88,102.448,91.6206,89.4313
2011 Q2,Q: 86 to 88,104.0915,92.1538,88.5315
2011 Q3,Q: 86 to 88,104.6502,92.4009,88.295
2011 Q4,Q: 86 to 88,104.3945,92.1434,88.2646
2012 Q1,Q: 86 to 88,104.3221,93.0876,89.231
2012 Q2,Q: 86 to 88,104.3046,93.2749,89.4255
2012 Q3,Q: 86 to 88,102.9454,94.0448,91.3541
2012 Q4,Q: 86 to 88,101.718,94.9656,93.3617
2013 Q1,Q: 86 to 88,102.5325,95.6887,93.3252
2013 Q2,Q: 86 to 88,100.5701,94.4584,93.9229
2013 Q3,Q: 86 to 88,100.0187,93.587,93.5695
2013 Q4,Q: 86 to 88,99.2977,93.2047,93.8639
2014 Q1,Q: 86 to 88,98.5832,92.8873,94.2223
2014 Q2,Q: 86 to 88,98.7344,93.444,94.6418
2014 Q3,Q: 86 to 88,99.4745,94.7757,95.2764
2014 Q4,Q: 86 to 88,100.8883,96.0763,95.2304
2015 Q1,Q: 86 to 88,99.8366,95.1503,95.306
2015 Q2,Q: 86 to 88,101.9599,97.6031,95.727
2015 Q3,Q: 86 to 88,102.6869,98.5395,95.9611
2015 Q4,Q: 86 to 88,103.6634,98.6852,95.1977
2016 Q1,Q: 86 to 88,100.34,97.9334,97.6016
2016 Q2,Q: 86 to 88,103.2878,98.9114,95.763
2016 Q3,Q: 86 to 88,104.4258,99.9441,95.7083
2016 Q4,Q: 86 to 88,105.0182,101.1042,96.273
2017 Q1,Q: 86 to 88,104.823,102.233,97.5292
2017 Q2,Q: 86 to 88,105.4556,102.8781,97.5558
2017 Q3,Q: 86 to 88,105.6394,102.6622,97.1818
2017 Q4,Q: 86 to 88,105.0752,102.0978,97.1664
2018 Q1,Q: 86 to 88,104.4021,101.9469,97.6483
2018 Q2,Q: 86 to 88,104.6083,101.8767,97.3887
2018 Q3,Q: 86 to 88,102.9286,101.8091,98.9123
2018 Q4,Q: 86 to 88,103.2965,100.6854,97.4722
2019 Q1,Q: 86 to 88,99.6449,97.8216,98.1702
2019 Q2,Q: 86 to 88,99.6988,99.7152,100.0164
2019 Q3,Q: 86 to 88,100.1935,100.8571,100.6622
2019 Q4,Q: 86 to 88,100.4499,101.6062,101.1511
2020 Q1,Q: 86 to 88,100.6185,101.5073,100.8834
2020 Q2,Q: 86 to 88,52.6651,50.898,96.6447
2020 Q3,Q: 86 to 88,59.3178,60.4726,101.9469
2020 Q4,Q: 86 to 88,62.0163,63.352,102.1538
2021 Q1,Q: 86 to 88,62.8835,67.0221,106.5814
2021 Q2,Q: 86 to 88,74.8259,79.2655,105.9332
2021 Q3,Q: 86 to 88,81.8795,86.7592,105.9596
2021 Q4,Q: 86 to 88,91.8291,95.5951,104.1011
2022 Q1,Q: 86 to 88,87.4487,91.8911,105.0801
2022 Q2,Q: 86 to 88,84.1598,88.5747,105.2459
2022 Q3,Q: 86 to 88,85.1816,89.0195,104.5056
2022 Q4,Q: 86 to 88,86.5717,89.3785,103.2422
2023 Q1,Q: 86 to 88,84.4643,88.6632,104.9711
1997 Q1,R: 90 to 93,110.2923,70.5024,63.9232
1997 Q2,R: 90 to 93,111.6415,73.6888,66.0048
1997 Q3,R: 90 to 93,100.0358,66.5529,66.5291
1997 Q4,R: 90 to 93,104.7511,68.7084,65.592
1998 Q1,R: 90 to 93,89.4236,61.5858,68.8698
1998 Q2,R: 90 to 93,92.2915,58.9617,63.8864
1998 Q3,R: 90 to 93,104.1831,66.2315,63.5722
1998 Q4,R: 90 to 93,100.7586,64.8258,64.3377
1999 Q1,R: 90 to 93,96.1213,64.9998,67.6227
1999 Q2,R: 90 to 93,95.7727,65.0266,67.8968
1999 Q3,R: 90 to 93,91.8481,64.4911,70.2149
1999 Q4,R: 90 to 93,92.8035,65.7496,70.8481
2000 Q1,R: 90 to 93,99.9692,69.4983,69.5197
2000 Q2,R: 90 to 93,93.1041,67.6909,72.7045
2000 Q3,R: 90 to 93,98.8958,68.9494,69.7192
2000 Q4,R: 90 to 93,97.2036,70.6363,72.6683
2001 Q1,R: 90 to 93,95.6154,71.4396,74.7156
2001 Q2,R: 90 to 93,97.7385,73.3005,74.9966
2001 Q3,R: 90 to 93,97.4628,74.4251,76.3626
2001 Q4,R: 90 to 93,100.7768,77.2768,76.6812
2002 Q1,R: 90 to 93,105.0495,80.6908,76.8122
2002 Q2,R: 90 to 93,104.7542,80.4365,76.7859
2002 Q3,R: 90 to 93,107.656,84.0647,78.0864
2002 Q4,R: 90 to 93,105.7586,82.8731,78.3606
2003 Q1,R: 90 to 93,117.0153,89.1254,76.1656
2003 Q2,R: 90 to 93,119.8145,91.8432,76.6545
2003 Q3,R: 90 to 93,126.7203,96.3283,76.0164
2003 Q4,R: 90 to 93,129.8964,99.8895,76.8994
2004 Q1,R: 90 to 93,129.4693,99.6619,76.9773
2004 Q2,R: 90 to 93,135.3968,106.1418,78.3932
2004 Q3,R: 90 to 93,124.5242,99.4076,79.8299
2004 Q4,R: 90 to 93,128.99,101.2551,78.4985
2005 Q1,R: 90 to 93,125.044,101.9513,81.5324
2005 Q2,R: 90 to 93,130.7051,105.7402,80.8998
2005 Q3,R: 90 to 93,134.7839,107.387,79.6734
2005 Q4,R: 90 to 93,137.4104,110.5064,80.4207
2006 Q1,R: 90 to 93,129.8751,106.5569,82.0457
2006 Q2,R: 90 to 93,128.6264,107.32,83.4354
2006 Q3,R: 90 to 93,128.6814,106.838,83.0253
2006 Q4,R: 90 to 93,128.9573,106.1552,82.3182
2007 Q1,R: 90 to 93,119.6089,98.6444,82.4725
2007 Q2,R: 90 to 93,122.953,101.4961,82.5487
2007 Q3,R: 90 to 93,124.8833,103.3035,82.7201
2007 Q4,R: 90 to 93,128.8905,108.1099,83.8773
2008 Q1,R: 90 to 93,128.2799,107.9091,84.12
2008 Q2,R: 90 to 93,129.8631,106.2623,81.8265
2008 Q3,R: 90 to 93,120.6412,101.389,84.0418
2008 Q4,R: 90 to 93,115.2672,95.5919,82.9308
2009 Q1,R: 90 to 93,118.7737,95.9534,80.7867
2009 Q2,R: 90 to 93,116.4189,93.8381,80.6038
2009 Q3,R: 90 to 93,120.3411,94.0255,78.1325
2009 Q4,R: 90 to 93,117.3956,88.0008,74.9609
2010 Q1,R: 90 to 93,116.4004,89.3128,76.729
2010 Q2,R: 90 to 93,116.1567,88.5631,76.2445
2010 Q3,R: 90 to 93,111.2785,90.6918,81.4999
2010 Q4,R: 90 to 93,117.021,91.7763,78.4272
2011 Q1,R: 90 to 93,121.6401,96.3952,79.2463
2011 Q2,R: 90 to 93,122.9621,97.2253,79.0693
2011 Q3,R: 90 to 93,117.9024,94.8824,80.4753
2011 Q4,R: 90 to 93,113.6651,92.3788,81.2727
2012 Q1,R: 90 to 93,109.7976,89.2861,81.3188
2012 Q2,R: 90 to 93,106.5789,88.8978,83.4104
2012 Q3,R: 90 to 93,116.8651,100.8669,86.3105
2012 Q4,R: 90 to 93,105.6407,89.7413,84.9496
2013 Q1,R: 90 to 93,109.3908,91.2541,83.4203
2013 Q2,R: 90 to 93,118.6533,97.6939,82.3356
2013 Q3,R: 90 to 93,120.5523,99.4611,82.5046
2013 Q4,R: 90 to 93,122.0414,102.6341,84.0978
2014 Q1,R: 90 to 93,121.5515,103.9194,85.4941
2014 Q2,R: 90 to 93,113.2197,101.5095,89.6571
2014 Q3,R: 90 to 93,116.4065,101.3623,87.0761
2014 Q4,R: 90 to 93,109.967,99.0996,90.1176
2015 Q1,R: 90 to 93,108.2897,98.6712,91.1178
2015 Q2,R: 90 to 93,107.3265,98.1491,91.449
2015 Q3,R: 90 to 93,109.6825,98.0286,89.3748
2015 Q4,R: 90 to 93,103.6299,93.8247,90.5383
2016 Q1,R: 90 to 93,98.3294,88.871,90.3809
2016 Q2,R: 90 to 93,99.709,88.0142,88.271
2016 Q3,R: 90 to 93,98.711,89.0183,90.1807
2016 Q4,R: 90 to 93,97.1474,89.7814,92.4177
2017 Q1,R: 90 to 93,97.2648,92.4457,95.0454
2017 Q2,R: 90 to 93,103.0287,97.2922,94.4322
2017 Q3,R: 90 to 93,98.0042,99.3005,101.3227
2017 Q4,R: 90 to 93,100.7367,99.7557,99.0261
2018 Q1,R: 90 to 93,99.8475,97.7742,97.9236
2018 Q2,R: 90 to 93,99.5318,98.4302,98.8932
2018 Q3,R: 90 to 93,101.0776,97.9616,96.9173
2018 Q4,R: 90 to 93,102.4377,98.7783,96.4277
2019 Q1,R: 90 to 93,100.6101,99.5147,98.9112
2019 Q2,R: 90 to 93,99.8234,99.18,99.3554
2019 Q3,R: 90 to 93,100.7639,100.4251,99.6638
2019 Q4,R: 90 to 93,98.8348,100.8803,102.0696
2020 Q1,R: 90 to 93,99.2266,95.5785,96.3235
2020 Q2,R: 90 to 93,83.4449,51.1296,61.2735
2020 Q3,R: 90 to 93,104.8246,68.0925,64.9585
2020 Q4,R: 90 to 93,101.9997,72.5642,71.1416
2021 Q1,R: 90 to 93,121.3229,72.35,59.6342
2021 Q2,R: 90 to 93,100.6557,79.3118,78.7952
2021 Q3,R: 90 to 93,93.287,87.3448,93.6302
2021 Q4,R: 90 to 93,102.4264,95.7392,93.4712
2022 Q1,R: 90 to 93,102.2409,100.0234,97.8311
2022 Q2,R: 90 to 93,109.4643,105.1779,96.0842
2022 Q3,R: 90 to 93,107.8874,104.5486,96.9054
2022 Q4,R: 90 to 93,109.0767,104.2809,95.6033
2023 Q1,R: 90 to 93,105.3006,105.5795,100.2649
1997 Q1,S: 94 to 96,122.093,93.8054,76.8311
1997 Q2,S: 94 to 96,123.1488,93.4843,75.9117
1997 Q3,S: 94 to 96,120.1987,91.9249,76.4774
1997 Q4,S: 94 to 96,122.4548,94.2869,76.9974
1998 Q1,S: 94 to 96,119.1992,89.4138,75.0121
1998 Q2,S: 94 to 96,119.6482,90.8471,75.9285
1998 Q3,S: 94 to 96,123.5715,92.0396,74.4829
1998 Q4,S: 94 to 96,125.5276,93.6219,74.5827
1999 Q1,S: 94 to 96,116.7599,87.3269,74.7919
1999 Q2,S: 94 to 96,121.8841,90.5719,74.3099
1999 Q3,S: 94 to 96,111.5607,86.5702,77.5992
1999 Q4,S: 94 to 96,101.8743,80.6765,79.1922
2000 Q1,S: 94 to 96,113.9706,87.6365,76.894
2000 Q2,S: 94 to 96,111.1251,87.8544,79.059
2000 Q3,S: 94 to 96,110.2409,88.8863,80.6292
2000 Q4,S: 94 to 96,106.2062,85.3203,80.3346
2001 Q1,S: 94 to 96,106.1517,85.3891,80.4407
2001 Q2,S: 94 to 96,105.7851,87.0403,82.2802
2001 Q3,S: 94 to 96,102.157,83.1188,81.3638
2001 Q4,S: 94 to 96,102.9323,84.7356,82.3216
2002 Q1,S: 94 to 96,103.3216,85.6185,82.866
2002 Q2,S: 94 to 96,104.1586,86.6275,83.1689
2002 Q3,S: 94 to 96,108.4328,89.7692,82.7879
2002 Q4,S: 94 to 96,108.1131,89.1157,82.4282
2003 Q1,S: 94 to 96,100.2118,83.8297,83.6526
2003 Q2,S: 94 to 96,100.4851,83.9559,83.5505
2003 Q3,S: 94 to 96,99.8944,83.5545,83.6429
2003 Q4,S: 94 to 96,95.7203,81.7658,85.4216
2004 Q1,S: 94 to 96,94.542,80.8256,85.4917
2004 Q2,S: 94 to 96,101.4423,84.747,83.5421
2004 Q3,S: 94 to 96,99.528,85.1139,85.5176
2004 Q4,S: 94 to 96,102.2219,86.2835,84.4081
2005 Q1,S: 94 to 96,98.5497,82.1442,83.3531
2005 Q2,S: 94 to 96,99.9657,83.2105,83.2391
2005 Q3,S: 94 to 96,101.0991,85.5153,84.5856
2005 Q4,S: 94 to 96,94.2757,81.2728,86.2075
2006 Q1,S: 94 to 96,97.3321,83.2335,85.5149
2006 Q2,S: 94 to 96,95.7271,83.1532,86.8649
2006 Q3,S: 94 to 96,96.1507,83.6233,86.9711
2006 Q4,S: 94 to 96,101.5681,86.444,85.1094
2007 Q1,S: 94 to 96,95.3697,83.1418,87.1784
2007 Q2,S: 94 to 96,93.4814,81.5365,87.2222
2007 Q3,S: 94 to 96,96.3796,83.2908,86.4195
2007 Q4,S: 94 to 96,99.8975,85.8019,85.89
2008 Q1,S: 94 to 96,97.5683,85.4465,87.5761
2008 Q2,S: 94 to 96,96.4853,83.9903,87.0498
2008 Q3,S: 94 to 96,95.2657,82.729,86.8402
2008 Q4,S: 94 to 96,92.0369,80.5504,87.5196
