date,industry,lprod,gva,labour
2005,M.70,103.944,66.5425,64.0177
2006,M.70,104.5247,70.948,67.8768
2007,M.70,111.5949,77.8429,69.7548
2008,M.70,123.2881,84.7377,68.7315
2009,M.70,113.8352,77.6086,68.1762
2010,M.70,112.0289,76.6379,68.4091
2011,M.70,114.8629,78.2487,68.1236
2012,M.70,107.5031,77.186,71.7989
2013,M.70,110.7269,86.0012,77.6696
2014,M.70,107.4396,92.1178,85.7392
2015,M.70,100.669,91.9672,91.356
2016,M.70,100.3426,98.1048,97.7698
2017,M.70,103.5791,99.5189,96.0801
2018,M.70,99.71,99.9749,100.2657
2019,M.70,100.0,100.0,100.0
2020,M.70,90.621,87.1308,96.1486
2021,M.70,89.4395,90.4318,101.1094
1997,M.71,123.7625,69.9143,56.4907
1998,M.71,124.5068,73.3328,58.8986
1999,M.71,125.6277,75.6964,60.2545
2000,M.71,121.6202,76.6737,63.0435
2001,M.71,116.5125,75.5758,64.865
2002,M.71,123.7664,80.0878,64.7089
2003,M.71,125.8889,82.7098,65.7006
2004,M.71,135.0033,89.5423,66.3261
2005,M.71,126.1073,87.9881,69.7724
2006,M.71,131.8246,94.4978,71.6845
2007,M.71,129.8678,96.3405,74.1835
2008,M.71,129.8316,99.8493,76.9068
2009,M.71,127.8865,95.2383,74.471
2010,M.71,128.4623,97.3479,75.7794
2011,M.71,118.9986,91.4884,76.8819
2012,M.71,122.7291,94.3514,76.8778
2013,M.71,128.6229,103.7069,80.6286
2014,M.71,124.2606,109.1488,87.8387
2015,M.71,120.3985,112.8213,93.7066
2016,M.71,119.326,110.096,92.2649
2017,M.71,125.0844,110.1348,88.0484
2018,M.71,112.8523,105.8079,93.7578
2019,M.71,100.0,100.0,100.0
2020,M.71,95.6559,86.4038,90.3277
2021,M.71,98.205,88.2163,89.8287
1997,M.72,232.6181,124.5396,53.5382
1998,M.72,213.811,118.2495,55.3056
1999,M.72,210.7534,117.6012,55.8004
2000,M.72,174.0807,105.2624,60.4676
2001,M.72,171.7398,107.8143,62.7777
2002,M.72,199.3337,124.1741,62.2946
2003,M.72,204.8257,129.471,63.2103
2004,M.72,231.7353,147.3895,63.6025
2005,M.72,223.4588,150.3483,67.2823
2006,M.72,207.1819,143.6237,69.3225
2007,M.72,206.949,151.2656,73.0932
2008,M.72,207.7442,149.431,71.9303
2009,M.72,179.0095,136.6301,76.3256
2010,M.72,192.5144,162.9423,84.639
2011,M.72,168.2716,146.4308,87.0205
2012,M.72,165.2114,136.1611,82.4163
2013,M.72,118.2016,96.4066,81.5612
2014,M.72,110.4554,102.145,92.4762
2015,M.72,115.3165,105.6142,91.5864
2016,M.72,104.2229,97.1032,93.1688
2017,M.72,100.3807,92.5512,92.2002
2018,M.72,110.6318,100.2552,90.6206
2019,M.72,100.0,100.0,100.0
2020,M.72,116.1509,109.2696,94.0755
2021,M.72,110.7422,115.3804,104.1883
1997,M.73,83.6777,50.6855,60.5722
1998,M.73,79.1855,48.9564,61.825
1999,M.73,84.2218,54.1044,64.2404
2000,M.73,89.8941,60.9367,67.7873
2001,M.73,90.5518,65.0551,71.843
2002,M.73,98.4367,67.1367,68.2029
2003,M.73,106.1424,77.2648,72.7936
2004,M.73,109.7885,79.5031,72.4148
2005,M.73,103.4672,82.771,79.9973
2006,M.73,115.6648,92.513,79.9837
2007,M.73,106.901,89.3459,83.5782
2008,M.73,91.3541,76.1681,83.3768
2009,M.73,90.5102,69.1399,76.3891
2010,M.73,81.1624,67.4668,83.1258
2011,M.73,85.4851,72.5589,84.879
2012,M.73,83.9551,79.4975,94.6905
2013,M.73,90.9646,86.7047,95.317
2014,M.73,86.3923,83.8901,97.1037
2015,M.73,101.221,104.5213,103.2604
2016,M.73,94.882,99.5579,104.9282
2017,M.73,95.8661,102.1767,106.5827
2018,M.73,102.7538,104.622,101.8182
2019,M.73,100.0,100.0,100.0
2020,M.73,111.528,97.2413,87.1901
2021,M.73,127.7387,121.7112,95.2813
1997,M.74,76.3375,54.7983,71.7843
1998,M.74,82.5952,63.2607,76.5912
1999,M.74,79.9691,63.0042,78.7857
2000,M.74,83.8026,68.054,81.2075
2001,M.74,83.0833,69.2968,83.4063
2002,M.74,85.1307,70.6874,83.034
2003,M.74,86.2459,72.4036,83.9502
2004,M.74,87.9371,75.9444,86.3621
2005,M.74,85.8735,79.3668,92.4229
2006,M.74,90.9285,83.8741,92.2419
2007,M.74,85.3108,82.7202,96.9633
2008,M.74,83.956,78.706,93.7467
2009,M.74,90.93,71.8513,79.0182
2010,M.74,94.2323,70.6776,75.0035
2011,M.74,96.853,72.8277,75.194
2012,M.74,88.3342,71.151,80.5475
2013,M.74,94.5149,82.4342,87.2182
2014,M.74,94.0463,90.3344,96.0531
2015,M.74,97.3322,89.496,91.949
2016,M.74,97.3572,98.205,100.8708
2017,M.74,100.5319,99.8027,99.2747
2018,M.74,97.5037,94.5458,96.9663
2019,M.74,100.0,100.0,100.0
2020,M.74,105.3675,82.8583,78.6374
2021,M.74,96.2568,87.5727,90.9782
1997,M.75,81.9626,39.3179,47.9705
1998,M.75,90.6214,43.6997,48.2222
1999,M.75,92.8776,48.0104,51.6922
2000,M.75,104.9173,52.0369,49.5981
2001,M.75,110.3068,51.7054,46.8741
2002,M.75,100.6594,50.8053,50.4725
2003,M.75,93.7408,50.7579,54.1471
2004,M.75,91.5167,54.1923,59.2158
2005,M.75,106.7287,62.2928,58.3655
2006,M.75,97.8411,64.756,66.1849
2007,M.75,117.0365,68.9957,58.9523
2008,M.75,123.4049,69.8247,56.5818
2009,M.75,130.1828,72.0985,55.3825
2010,M.75,129.7756,73.6618,56.7609
2011,M.75,113.7861,73.0933,64.2375
2012,M.75,111.6437,74.2065,66.4673
2013,M.75,115.0782,79.2042,68.8264
2014,M.75,101.1148,72.288,71.491
2015,M.75,100.4571,77.0251,76.6746
2016,M.75,110.0628,85.1966,77.4072
2017,M.75,115.0017,93.4391,81.2502
2018,M.75,120.1448,103.2449,85.9338
2019,M.75,100.0,100.0,100.0
2020,M.75,113.4286,97.8446,86.261
2021,M.75,118.9976,111.4638,93.6689
1997,N.77,97.9256,59.3245,60.5812
1998,N.77,87.5776,58.793,67.1325
1999,N.77,86.4284,60.3917,69.8749
2000,N.77,92.2887,64.1333,69.492
2001,N.77,93.7941,67.971,72.4684
2002,N.77,98.9147,70.4152,71.1878
2003,N.77,97.5242,69.7037,71.4733
2004,N.77,90.9816,69.168,76.0242
2005,N.77,94.469,74.1107,78.4497
2006,N.77,90.8824,74.1902,81.6332
2007,N.77,92.8716,76.1572,82.0027
2008,N.77,86.0667,72.2524,83.9494
2009,N.77,93.3997,72.3738,77.4883
2010,N.77,97.2567,72.2315,74.2689
2011,N.77,95.9533,71.8256,74.8547
2012,N.77,87.9802,74.0144,84.1262
2013,N.77,97.4237,83.6361,85.8478
2014,N.77,104.4804,87.4529,83.7027
2015,N.77,102.0076,94.1031,92.2511
2016,N.77,103.6698,92.1403,88.8786
2017,N.77,111.4389,100.5692,90.246
2018,N.77,97.3114,97.3048,99.9932
2019,N.77,100.0,100.0,100.0
2020,N.77,115.9374,92.5086,79.7918
2021,N.77,117.0408,96.3213,82.2971
1997,N.78,75.1519,40.6658,54.1115
1998,N.78,77.5729,44.5409,57.4181
1999,N.78,77.6664,46.9773,60.486
2000,N.78,76.8106,50.5268,65.781
2001,N.78,77.0501,53.0087,68.7978
2002,N.78,75.5583,50.7929,67.2234
2003,N.78,80.694,55.5151,68.7971
2004,N.78,80.8784,58.312,72.0984
2005,N.78,78.4452,58.7986,74.955
2006,N.78,78.4569,60.9725,77.7146
2007,N.78,80.4633,64.3995,80.0358
2008,N.78,82.1115,69.3142,84.4148
2009,N.78,83.5562,63.8359,76.3987
2010,N.78,83.1776,66.0482,79.4063
2011,N.78,80.9633,68.2396,84.2845
2012,N.78,81.3802,70.802,87.0014
2013,N.78,89.6284,79.3748,88.5598
2014,N.78,98.1979,87.4961,89.1017
2015,N.78,97.2833,94.2836,96.9165
2016,N.78,90.6687,91.2206,100.6087
2017,N.78,91.9337,98.3547,106.9845
2018,N.78,96.813,101.0432,104.3694
2019,N.78,100.0,100.0,100.0
2020,N.78,105.7877,91.3537,86.3557
2021,N.78,110.5525,111.0162,100.4194
1997,N.79,165.4773,159.6491,96.478
1998,N.79,144.102,137.6033,95.4902
1999,N.79,123.4648,125.007,101.2491
2000,N.79,97.3737,100.2135,102.9164
2001,N.79,76.6853,81.6671,106.4965
2002,N.79,58.2504,61.0693,104.8394
2003,N.79,53.244,53.1607,99.8435
2004,N.79,53.834,53.0771,98.5941
2005,N.79,55.0117,58.0154,105.4602
2006,N.79,64.1334,67.6506,105.4842
2007,N.79,69.5256,76.6917,110.3071
2008,N.79,75.563,79.6436,105.4002
2009,N.79,73.2408,64.6988,88.3371
2010,N.79,64.0937,63.8726,99.6551
2011,N.79,81.6746,71.7163,87.8074
2012,N.79,79.7749,77.0259,96.554
2013,N.79,75.1761,76.1719,101.3247
2014,N.79,94.205,90.9774,96.5739
2015,N.79,99.0945,98.1157,99.0122
2016,N.79,105.3997,109.7095,104.089
2017,N.79,95.4474,106.5163,111.5969
2018,N.79,96.9302,100.8261,104.0193
2019,N.79,100.0,100.0,100.0
2020,N.79,81.8516,54.8222,66.9776
2021,N.79,97.8527,57.5049,58.7668
1997,N.80,94.4369,62.0662,65.7224
1998,N.80,98.4015,67.0199,68.1086
1999,N.80,96.2553,66.1192,68.6915
2000,N.80,97.4762,70.8609,72.6956
2001,N.80,98.8939,74.6755,75.5107
2002,N.80,92.5781,70.8609,76.5418
2003,N.80,97.0438,70.8079,72.9649
2004,N.80,90.9107,68.106,74.9153
2005,N.80,88.8782,69.0596,77.7014
2006,N.80,87.7767,68.4768,78.0125
2007,N.80,83.3292,72.8477,87.4215
2008,N.80,78.8842,71.5762,90.7358
2009,N.80,70.3789,68.8212,97.7867
2010,N.80,69.9898,67.2318,96.0595
2011,N.80,75.6407,74.0662,97.9185
2012,N.80,77.7417,76.8212,98.8159
2013,N.80,86.8217,79.6821,91.7767
2014,N.80,97.3671,86.3841,88.72
2015,N.80,92.7429,87.3377,94.1719
2016,N.80,89.0842,86.6225,97.2367
2017,N.80,96.7449,92.9801,96.1086
2018,N.80,97.5999,99.1523,101.5906
2019,N.80,100.0,100.0,100.0
2020,N.80,108.1522,94.5695,87.4411
2021,N.80,139.2704,116.053,83.3293
1997,N.81,80.7408,41.5363,51.444
1998,N.81,70.8848,36.7752,51.8802
1999,N.81,65.5408,35.7878,54.6038
2000,N.81,63.4124,35.3945,55.8164
2001,N.81,65.1365,37.8378,58.09
2002,N.81,64.4425,38.1307,59.1701
2003,N.81,62.9795,37.4864,59.5216
2004,N.81,67.0327,43.2767,64.5606
2005,N.81,66.339,43.7369,65.9294
2006,N.81,66.5942,44.8247,67.3102
2007,N.81,67.8955,47.7031,70.2596
2008,N.81,74.3395,55.7945,75.0537
2009,N.81,76.3737,57.4847,75.2677
2010,N.81,78.6495,61.0242,77.59
2011,N.81,81.2724,66.7057,82.0767
2012,N.81,75.7955,67.1074,88.5374
2013,N.81,91.0715,76.822,84.3535
2014,N.81,82.7263,73.8599,89.2823
2015,N.81,83.702,79.031,94.4196
2016,N.81,90.1929,86.7961,96.2338
2017,N.81,96.5907,90.1849,93.3681
2018,N.81,91.3938,91.2392,99.8309
2019,N.81,100.0,100.0,100.0
2020,N.81,103.6556,92.7956,89.523
2021,N.81,101.2648,104.2758,102.9734
1997,N.82,104.859,57.8578,55.1767
1998,N.82,103.5375,59.5215,57.4879
1999,N.82,94.9626,57.1115,60.1411
2000,N.82,87.9473,56.3038,64.0199
2001,N.82,95.836,63.0597,65.7996
2002,N.82,102.2447,66.5233,65.0628
2003,N.82,100.5916,66.6594,66.2673
2004,N.82,101.8297,68.5294,67.2981
2005,N.82,95.1126,68.7796,72.3139
2006,N.82,97.0216,71.4706,73.6646
2007,N.82,96.7555,75.0702,77.5875
2008,N.82,95.9495,74.6576,77.8092
2009,N.82,105.0496,69.0035,65.6866
2010,N.82,112.5902,73.7313,65.4864
2011,N.82,115.6302,77.6558,67.1588
2012,N.82,115.948,85.8341,74.0281
2013,N.82,115.5782,93.6699,81.0446
2014,N.82,106.6127,99.5215,93.3487
2015,N.82,103.045,98.5119,95.6009
2016,N.82,103.4493,103.108,99.6701
2017,N.82,104.8812,102.9895,98.1963
2018,N.82,111.4194,104.0035,93.3441
2019,N.82,100.0,100.0,100.0
2020,N.82,105.6975,95.5092,90.3609
2021,N.82,107.0908,101.4047,94.6904
1997,O: 84,69.8277,77.195,110.5507
1998,O: 84,71.9642,78.8872,109.62
1999,O: 84,70.7557,80.0814,113.1801
2000,O: 84,71.0166,79.0293,111.2828
2001,O: 84,73.8004,81.8595,110.92
2002,O: 84,71.8475,81.3625,113.2434
2003,O: 84,69.6994,81.5813,117.0475
2004,O: 84,70.4414,83.7919,118.9527
2005,O: 84,72.1127,86.1252,119.4313
2006,O: 84,73.7527,87.482,118.6153
2007,O: 84,74.1829,88.3787,119.1362
2008,O: 84,77.333,89.2958,115.4693
2009,O: 84,79.775,92.7119,116.2167
2010,O: 84,78.0015,91.1342,116.8365
2011,O: 84,84.2252,92.173,109.4364
2012,O: 84,84.7523,90.762,107.091
2013,O: 84,84.8238,88.9911,104.913
2014,O: 84,87.3459,88.7406,101.5968
2015,O: 84,89.8788,88.619,98.5982
2016,O: 84,94.7102,91.991,97.1289
2017,O: 84,96.8602,94.1178,97.1686
2018,O: 84,96.6725,94.9981,98.268
2019,O: 84,100.0,100.0,100.0
2020,O: 84,92.7851,95.1382,102.5361
2021,O: 84,89.3508,97.4265,109.0381
1997,P: 85,136.3482,93.3467,68.4619
1998,P: 85,139.1384,94.2962,67.7715
1999,P: 85,134.7565,96.0322,71.2635
2000,P: 85,132.1399,97.245,73.5925
2001,P: 85,131.1599,97.6964,74.4865
2002,P: 85,123.036,94.6782,76.9516
2003,P: 85,116.4138,92.9262,79.8241
2004,P: 85,114.2104,93.7621,82.0959
2005,P: 85,109.4382,92.627,84.6386
2006,P: 85,104.2182,89.9255,86.2858
2007,P: 85,103.9104,89.2685,85.9092
2008,P: 85,101.3293,87.6161,86.4666
2009,P: 85,98.827,86.0982,87.1201
2010,P: 85,96.849,85.2373,88.0104
2011,P: 85,99.0094,88.1134,88.995
2012,P: 85,97.8088,90.7438,92.7767
2013,P: 85,93.8514,88.5773,94.3804
2014,P: 85,91.4787,88.8473,97.1235
2015,P: 85,91.5424,89.9531,98.2639
2016,P: 85,90.1579,89.3454,99.0988
2017,P: 85,91.6583,89.8679,98.0466
2018,P: 85,94.922,94.0237,99.0536
2019,P: 85,100.0,100.0,100.0
2020,P: 85,91.0689,82.4614,90.5483
2021,P: 85,92.3602,92.2458,99.8761
1997,Q.86,99.1485,62.7148,63.2534
1998,Q.86,100.4999,63.5029,63.187
1999,Q.86,98.1688,63.0524,64.2286
2000,Q.86,99.8617,65.4215,65.512
2001,Q.86,107.7596,73.1052,67.841
2002,Q.86,103.9178,73.6381,70.8619
2003,Q.86,107.0104,77.7797,72.6842
2004,Q.86,107.0562,81.2365,75.8821
2005,Q.86,107.2508,84.5748,78.857
2006,Q.86,107.9864,85.0964,78.8029
2007,Q.86,111.7598,86.9732,77.8215
2008,Q.86,106.8763,87.1325,81.5265
2009,Q.86,100.4856,85.3154,84.9031
2010,Q.86,98.8779,86.1832,87.1612
2011,Q.86,102.8448,88.0648,85.6288
2012,Q.86,104.1943,91.4609,87.7791
2013,Q.86,98.6185,90.5087,91.7766
2014,Q.86,97.8616,91.4504,93.4487
2015,Q.86,102.4188,95.0495,92.8048
2016,Q.86,100.073,96.4711,96.4008
2017,Q.86,103.7229,101.5174,97.8736
2018,Q.86,105.4718,101.3306,96.0736
2019,Q.86,100.0,100.0,100.0
2020,Q.86,53.7337,56.5931,105.3213
2021,Q.86,67.8668,76.194,112.2698
1997,Q.87,156.9576,109.7709,69.9367
1998,Q.87,161.3334,111.5474,69.1409
1999,Q.87,156.2778,109.5233,70.0825
2000,Q.87,162.7203,115.0277,70.6904
2001,Q.87,162.1287,116.6974,71.9783
2002,Q.87,156.5045,115.9014,74.0562
2003,Q.87,152.5353,113.8045,74.6086
2004,Q.87,149.1892,116.3625,77.9966
2005,Q.87,146.6418,119.6049,81.5626
2006,Q.87,143.0139,120.4932,84.2528
2007,Q.87,134.4639,115.8965,86.1916
2008,Q.87,138.0014,117.2993,84.9987
2009,Q.87,139.3143,113.4113,81.4068
2010,Q.87,138.8448,116.246,83.7237
2011,Q.87,128.3626,120.5611,93.9223
2012,Q.87,118.6483,115.382,97.2471
2013,Q.87,116.3273,112.0522,96.3249
2014,Q.87,111.4645,110.6931,99.308
2015,Q.87,106.5976,108.8681,102.1299
2016,Q.87,113.5863,110.6689,97.4315
2017,Q.87,105.8494,104.3685,98.601
2018,Q.87,96.5114,99.9272,103.5393
2019,Q.87,100.0,100.0,100.0
2020,Q.87,98.9985,100.398,101.4137
2021,Q.87,95.2708,98.4516,103.3387
1997,Q.88,113.1066,74.8891,66.2111
1998,Q.88,115.3414,75.0081,65.0314
1999,Q.88,116.6137,77.0127,66.0409
2000,Q.88,114.6709,76.4683,66.685
2001,Q.88,119.5692,81.6238,68.2649
2002,Q.88,122.2774,84.5657,69.1589
2003,Q.88,126.0463,87.8069,69.6624
2004,Q.88,120.238,88.117,73.2854
2005,Q.88,116.1434,88.4234,76.1329
2006,Q.88,110.0657,87.5365,79.5311
2007,Q.88,106.9417,85.1029,79.5788
2008,Q.88,104.058,87.0246,83.6308
2009,Q.88,97.2372,82.8244,85.1777
2010,Q.88,101.3831,92.9444,91.6765
2011,Q.88,96.6384,89.0543,92.1521
2012,Q.88,93.7044,87.7672,93.6639
2013,Q.88,100.363,96.8382,96.4879
2014,Q.88,98.9345,93.9864,94.9986
2015,Q.88,101.4782,99.0554,97.6125
2016,Q.88,108.6773,103.5007,95.2368
2017,Q.88,110.124,104.8095,95.174
2018,Q.88,105.8072,103.8036,98.1064
2019,Q.88,100.0,100.0,100.0
2020,Q.88,105.9319,93.1608,87.944
2021,Q.88,101.7269,92.7389,91.1646
1997,R.90,120.3327,73.5655,61.1351
1998,R.90,114.6155,68.0638,59.3844
1999,R.90,107.2466,71.1924,66.382
2000,R.90,126.708,81.0508,63.9666
2001,R.90,109.0949,76.2692,69.9108
2002,R.90,117.418,82.5266,70.2844
2003,R.90,117.0949,76.7414,65.5378
2004,R.90,115.8916,76.4581,65.9738
2005,R.90,124.2112,84.3566,67.9138
2006,R.90,139.3161,92.2196,66.1945
2007,R.90,134.513,93.4475,69.471
2008,R.90,126.0065,84.1795,66.8056
2009,R.90,122.9273,81.5702,66.3565
2010,R.90,119.9451,82.1488,68.4886
2011,R.90,141.5615,87.4144,61.7501
2012,R.90,122.0923,85.4427,69.9821
2013,R.90,118.7444,89.5632,75.4251
2014,R.90,100.327,85.7497,85.4702
2015,R.90,102.6899,89.4333,87.0906
2016,R.90,98.2856,83.8253,85.2875
2017,R.90,108.226,89.8465,83.0175
2018,R.90,101.2326,93.6836,92.5429
2019,R.90,100.0,100.0,100.0
2020,R.90,93.6942,68.2409,72.8336
2021,R.90,101.1839,83.1051,82.1327
1997,R.91,107.494,75.7772,70.4944
1998,R.91,122.9662,86.3558,70.2273
1999,R.91,124.3294,90.5872,72.8607
2000,R.91,129.4774,101.2522,78.2007
2001,R.91,126.0824,102.5043,81.2994
2002,R.91,119.8172,103.152,86.0912
2003,R.91,142.2395,118.9551,83.6302
2004,R.91,137.0124,121.3731,88.5854
2005,R.91,136.2888,127.1157,93.2694
2006,R.91,127.0305,125.6908,98.9454
2007,R.91,119.9254,114.6373,95.5905
2008,R.91,118.38,115.6304,97.6773
2009,R.91,127.6853,116.4508,91.2014
2010,R.91,133.3052,115.5872,86.7087
2011,R.91,110.6732,107.038,96.7154
2012,R.91,111.1393,104.1451,93.7068
2013,R.91,125.0028,104.1883,83.3488
2014,R.91,115.1211,100.0864,86.9401
2015,R.91,109.9062,99.7841,90.7903
2016,R.91,107.2619,101.8135,94.9204
2017,R.91,115.1669,103.0225,89.4549
2018,R.91,105.847,105.2677,99.4527
2019,R.91,100.0,100.0,100.0
2020,R.91,98.8729,77.3748,78.2568
2021,R.91,99.8098,92.3575,92.5335
1997,R.92,98.4843,73.3798,74.5091
1998,R.92,70.0792,55.5226,79.2284
1999,R.92,70.0081,57.1777,81.6729
2000,R.92,65.1967,56.3066,86.3642
2001,R.92,80.5258,74.0592,91.9695
2002,R.92,95.8493,90.8188,94.7517
2003,R.92,132.373,130.5749,98.6416
2004,R.92,156.1421,161.9512,103.7204
2005,R.92,171.712,170.4878,99.287
2006,R.92,146.4129,151.8118,103.6875
2007,R.92,159.9449,168.0836,105.0885
2008,R.92,163.5388,168.0139,102.7364
2009,R.92,135.0176,122.8223,90.9676
2010,R.92,110.2489,100.3833,91.0515
2011,R.92,121.7353,122.5261,100.6496
2012,R.92,101.4377,109.2509,107.7024
2013,R.92,136.0674,133.7108,98.2681
2014,R.92,160.5517,161.5331,100.6113
2015,R.92,131.1353,128.4321,97.9385
2016,R.92,74.2817,73.554,99.0203
2017,R.92,98.4671,103.676,105.2899
2018,R.92,97.9915,104.547,106.6899
2019,R.92,100.0,100.0,100.0
2020,R.92,102.4376,79.547,77.6541
2021,R.92,111.3273,83.9024,75.3655
1997,R.93,107.0261,69.206,64.6627
1998,R.93,101.0602,64.6142,63.9364
1999,R.93,98.7499,66.1498,66.9872
2000,R.93,98.1226,68.6592,69.9729
2001,R.93,99.9835,73.8427,73.8549
2002,R.93,106.6919,80.5543,75.5018
2003,R.93,123.3619,93.206,75.5549
2004,R.93,126.7987,97.618,76.9866
2005,R.93,123.3103,98.9963,80.2822
2006,R.93,121.8929,101.1685,82.9979
2007,R.93,107.4496,88.2322,82.1149
2008,R.93,111.4283,93.8727,84.2449
2009,R.93,110.7561,88.03,79.4809
2010,R.93,114.0117,89.5955,78.5845
2011,R.93,111.6344,90.7041,81.2511
2012,R.93,108.7154,91.2135,83.9011
2013,R.93,108.7597,91.1461,83.805
2014,R.93,105.9257,92.1423,86.9877
2015,R.93,101.072,91.8727,90.8982
2016,R.93,108.4917,97.6704,90.0257
2017,R.93,93.3714,98.2996,105.2781
2018,R.93,99.6617,97.3783,97.7088
2019,R.93,100.0,100.0,100.0
2020,R.93,97.3895,69.8577,71.7302
2021,R.93,103.5728,82.4644,79.6198
1997,S.94,146.9189,95.318,64.878
1998,S.94,149.5233,95.0615,63.5763
1999,S.94,127.6017,85.954,67.3612
2000,S.94,125.4025,86.3816,68.8835
2001,S.94,116.2928,82.7793,71.1818
2002,S.94,124.9599,88.2095,70.5903
2003,S.94,120.8786,87.3009,72.222
2004,S.94,122.4612,91.4805,74.7016
2005,S.94,119.8228,90.5826,75.5971
2006,S.94,123.1115,94.4094,76.6861
2007,S.94,115.9966,90.9567,78.4133
2008,S.94,111.2547,86.7664,77.989
2009,S.94,118.3323,91.2667,77.1275
2010,S.94,113.452,91.7905,80.9069
2011,S.94,102.4289,86.8733,84.8133
2012,S.94,98.9437,85.1523,86.0614
2013,S.94,105.6736,89.225,84.4345
2014,S.94,100.0953,90.3474,90.2614
2015,S.94,98.4944,88.295,89.6447
2016,S.94,92.7903,85.1951,91.8146
2017,S.94,99.8422,93.2443,93.3916
2018,S.94,101.5277,100.6414,99.127
2019,S.94,100.0,100.0,100.0
2020,S.94,97.1601,93.1587,95.8817
2021,S.94,95.3262,88.5943,92.9381
1997,S.95,115.7976,101.0931,87.3015
1998,S.95,131.0488,112.0241,85.4828
1999,S.95,127.2689,100.6785,79.1069
2000,S.95,118.2471,98.3792,83.198
2001,S.95,108.4048,90.6521,83.6237
2002,S.95,118.4056,93.1775,78.6935
2003,S.95,99.7049,77.3087,77.5375
2004,S.95,108.3362,86.242,79.6059
2005,S.95,107.4063,81.7188,76.0838
2006,S.95,116.6205,87.5989,75.1145
2007,S.95,100.0634,77.5726,77.5234
2008,S.95,128.3137,84.395,65.7724
2009,S.95,102.7951,78.3264,76.1966
2010,S.95,93.666,83.1135,88.7339
2011,S.95,109.9398,98.4546,89.5532
2012,S.95,119.3837,91.406,76.5649
2013,S.95,119.2485,94.9491,79.6229
2014,S.95,118.3087,114.0219,96.3766
2015,S.95,118.1294,112.6649,95.3742
2016,S.95,137.0544,126.9129,92.6004
2017,S.95,151.5366,124.7267,82.308
2018,S.95,132.4109,121.5982,91.834
2019,S.95,100.0,100.0,100.0
2020,S.95,117.5222,93.0268,79.1568
2021,S.95,113.2425,90.3882,79.8183
1997,S.96,112.9088,91.3899,80.9413
1998,S.96,109.9822,87.229,79.3119
1999,S.96,104.0788,84.4449,81.1356
2000,S.96,102.3495,86.3156,84.3341
2001,S.96,97.6821,85.1399,87.1602
2002,S.96,95.6537,86.757,90.699
2003,S.96,89.147,82.2334,92.2447
2004,S.96,88.2815,80.8829,91.6192
2005,S.96,87.7604,79.9825,91.1374
2006,S.96,84.5227,79.3575,93.889
2007,S.96,86.7095,80.9615,93.371
2008,S.96,83.7836,81.4598,97.2264
2009,S.96,91.4446,83.7107,91.5424
2010,S.96,93.675,83.4703,89.1062
2011,S.96,90.59,78.986,87.1907
2012,S.96,96.3551,81.1495,84.2192
2013,S.96,89.1069,81.8313,91.835
2014,S.96,89.1717,84.1302,94.3463
2015,S.96,90.5636,86.5035,95.5168
2016,S.96,96.6819,90.4458,93.5499
2017,S.96,94.0582,95.4108,101.438
2018,S.96,101.4002,99.9825,98.6019
2019,S.96,100.0,100.0,100.0
2020,S.96,123.1552,82.7185,67.1661
2021,S.96,99.2069,73.278,73.8638
1997,T: 97 and 98,82.3077,85.2183,103.5362
1998,T: 97 and 98,85.9004,82.6908,96.2636
1999,T: 97 and 98,86.6003,85.1162,98.2862
2000,T: 97 and 98,99.4069,95.9918,96.5646
2001,T: 97 and 98,96.7072,92.0858,95.2212
2002,T: 97 and 98,82.2,75.2106,91.4971
2003,T: 97 and 98,61.4515,61.9862,100.8701
2004,T: 97 and 98,64.8559,64.2839,99.118
2005,T: 97 and 98,77.4123,74.4703,96.1995
2006,T: 97 and 98,67.8795,68.3431,100.683
2007,T: 97 and 98,56.8408,57.4674,101.1024
2008,T: 97 and 98,56.4868,59.7651,105.8037
2009,T: 97 and 98,55.0509,52.4636,95.3002
2010,T: 97 and 98,77.8885,68.6495,88.1381
2011,T: 97 and 98,62.913,67.2709,106.9269
2012,T: 97 and 98,77.1471,68.1134,88.2902
2013,T: 97 and 98,75.2469,71.5599,95.1001
2014,T: 97 and 98,75.0118,76.5126,102.0008
2015,T: 97 and 98,78.4326,72.7087,92.7022
2016,T: 97 and 98,78.1262,87.9244,112.5415
2017,T: 97 and 98,86.5201,86.6735,100.1772
2018,T: 97 and 98,94.8759,94.0771,99.158
2019,T: 97 and 98,100.0,100.0,100.0
2020,T: 97 and 98,86.1875,77.9423,90.4334
2021,T: 97 and 98,59.1334,73.8575,124.8999
